FIPS	relig	civic	bus	pol	prof	labor	bowl	fitns	golf	sport	pop	respn	nccs	assn	pvote
48389	9	2	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	14391	0.833854492	0.65	33	0.450093867
48391	8	N/A	2	N/A	N/A	N/A	N/A	N/A	1	N/A	7302	1.506436593	0.58	46	0.518296225
48393	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	921	2.17155266	0.6	8	0.736231884
48395	15	3	2	N/A	N/A	1	N/A	3	2	N/A	16448	1.5807393	0.57	95	0.631127663
48397	47	1	3	1	N/A	N/A	N/A	11	4	N/A	87635	0.764534718	0.79	319	0.735704712
48399	16	N/A	2	N/A	N/A	N/A	N/A	N/A	2	N/A	10406	1.921968095	0.76	65	0.547380988
48401	57	3	3	N/A	N/A	1	N/A	2	1	N/A	53270	1.25774357	0.65	208	0.600835844
48403	11	1	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	10339	1.354096141	0.4	59	0.606277314
48405	7	1	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	8584	1.164958062	0.5	39	0.599415205
48407	7	N/A	1	N/A	1	1	N/A	N/A	N/A	N/A	27096	0.369058164	0.51	66	0.589035222
48409	57	1	6	1	1	N/A	1	3	2	N/A	66924	1.07584723	0.73	223	0.469046395
48411	10	N/A	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	5830	2.058319039	0.52	63	0.594004733
48413	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	3159	1.582779361	0.52	18	0.577840909
48415	16	4	2	N/A	N/A	N/A	1	2	N/A	N/A	17356	1.440424061	0.7	65	0.534559762
48417	6	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	3323	2.106530244	0.57	36	0.58
48419	27	N/A	1	1	N/A	N/A	N/A	2	1	N/A	25581	1.250928423	0.61	113	0.645304789
48421	5	N/A	1	1	N/A	N/A	N/A	N/A	1	N/A	3077	2.599935002	0.62	15	0.687872763
48423	233	22	10	2	4	11	1	28	10	N/A	220050	1.458759373	0.74	1098	0.64020364
48425	8	1	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	8665	1.15406809	0.58	56	0.624867538
48427	14	N/A	1	N/A	N/A	N/A	N/A	1	N/A	N/A	63149	0.253369016	0.53	54	0.387990988
48429	8	1	2	N/A	N/A	N/A	N/A	N/A	1	N/A	9375	1.28	0.73	50	0.616106898
48431	3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1352	2.218934911	0.48	11	0.580493537
48433	3	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1397	2.863278454	0.47	15	0.639204545
48435	6	1	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	3971	2.014605893	0.46	37	0.583235409
48437	10	1	1	N/A	N/A	N/A	N/A	N/A	1	N/A	7584	1.714135021	0.68	45	0.542802487
48439	939	104	63	17	21	61	11	135	26	3	1946346	0.709020904	0.74	6996	0.62663097
48441	114	16	9	N/A	4	4	1	13	4	N/A	135044	1.221823998	0.75	623	0.571536145
48443	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	893	N/A	0.43	16	0.620805369
48445	14	2	2	N/A	N/A	N/A	N/A	1	N/A	N/A	12773	1.487512722	0.73	48	0.510881543
48447	4	N/A	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	1614	3.097893432	0.48	18	0.632192846
48449	28	1	2	N/A	N/A	N/A	N/A	2	1	N/A	32487	1.046572475	0.72	104	0.559635927
48451	98	9	10	3	N/A	4	1	11	4	N/A	116881	1.197799471	0.75	456	0.594011356
48453	452	98	147	54	99	37	4	175	19	2	1150996	0.944399459	0.73	6629	0.611501164
48455	14	3	1	N/A	N/A	N/A	N/A	N/A	1	N/A	14241	1.334175971	0.47	76	0.531407142
48457	26	1	1	1	N/A	N/A	N/A	N/A	1	N/A	21389	1.402590116	0.49	85	0.585481527
48459	32	N/A	2	N/A	N/A	N/A	N/A	1	1	N/A	40366	0.891839667	0.69	117	0.564324324
48461	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	3465	0.865800866	0.5	13	0.590909091
48463	26	N/A	1	N/A	N/A	N/A	N/A	1	4	N/A	27214	1.175865363	0.59	137	0.520871928
48465	24	5	2	N/A	N/A	1	1	2	1	N/A	48916	0.735955516	0.64	119	0.438782552
48467	55	3	2	N/A	N/A	3	N/A	N/A	1	N/A	52839	1.211226556	0.75	210	0.57566533
48469	67	7	7	N/A	3	1	1	11	2	2	91217	1.107249745	0.73	409	0.560241549
48471	35	3	2	N/A	N/A	1	1	3	1	N/A	69798	0.659044672	0.64	231	0.607030311
48473	25	3	2	N/A	N/A	N/A	N/A	N/A	1	N/A	46798	0.662421471	0.56	106	0.532944567
48475	11	2	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	11613	1.205545509	0.67	52	0.526956804
48477	48	5	3	N/A	N/A	N/A	1	3	1	N/A	34413	1.772585941	0.69	251	0.639326791
48479	50	8	5	1	N/A	6	1	11	2	N/A	267018	0.314585534	0.65	327	0.44296319
48481	52	8	3	N/A	N/A	N/A	1	4	3	N/A	41197	1.723426463	0.71	225	0.570693567
48483	12	1	2	N/A	N/A	N/A	N/A	1	1	N/A	5678	2.994011976	0.6	36	0.605061132
48485	98	20	8	1	2	7	1	8	2	2	132955	1.120679929	0.77	577	0.55251283
48487	12	4	2	N/A	N/A	N/A	N/A	1	1	N/A	12944	1.545117429	0.74	66	0.497375656
48489	9	N/A	3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	21917	0.54752019	0.54	36	0.44758706
48491	206	12	13	5	5	2	3	46	8	5	489428	0.623176443	0.76	1455	0.644219539
48493	28	1	3	N/A	N/A	1	N/A	2	1	N/A	46440	0.775193798	0.74	146	0.616622464
48495	8	1	1	N/A	N/A	N/A	N/A	N/A	1	N/A	7798	1.410618107	0.73	23	0.480635274
48497	68	2	3	N/A	N/A	1	N/A	1	2	N/A	61813	1.245692654	0.69	217	0.578048373
48499	46	2	5	1	N/A	1	1	2	2	N/A	42985	1.395835757	0.67	229	0.640753699
48501	7	N/A	2	N/A	N/A	N/A	N/A	N/A	1	N/A	8326	1.20105693	0.67	29	0.542995662
48503	19	2	2	N/A	N/A	N/A	1	1	1	N/A	18340	1.417666303	0.75	120	0.634243606
48505	5	N/A	1	N/A	N/A	N/A	N/A	N/A	1	N/A	14333	0.488383451	0.25	21	0.476529926
48507	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	12170	0.164338537	0.59	17	0.42645342
49001	1	N/A	N/A	N/A	N/A	1	N/A	N/A	1	N/A	6454	0.464828014	0.58	15	0.6776072
49003	7	3	2	N/A	N/A	N/A	1	6	1	N/A	51484	0.388470204	0.77	103	0.653864295
49005	11	3	6	N/A	2	1	1	11	1	N/A	118340	0.304208214	0.78	300	0.607570751
49007	7	4	2	N/A	N/A	1	2	1	1	N/A	20620	0.872938894	0.68	86	0.547104331
49009	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1120	N/A	0.28	5	0.611764706
49011	28	9	2	2	2	3	4	23	5	1	329694	0.239616129	0.81	571	0.678443943
49013	4	N/A	1	N/A	N/A	N/A	N/A	4	N/A	N/A	20319	0.442935184	N/A	40	0.725793606
49015	N/A	1	N/A	N/A	N/A	2	N/A	N/A	N/A	N/A	10632	0.282167043	0.6	32	0.59951489
49017	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	5016	N/A	0.4	21	0.720132013
49019	5	1	1	N/A	N/A	N/A	1	1	1	N/A	9451	1.058089091	0.71	72	0.571718049
49021	10	2	3	1	N/A	N/A	1	4	N/A	N/A	47259	0.444359804	0.65	135	0.632182603
49023	N/A	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	10456	0.095638868	0.72	15	0.599909379
49025	3	N/A	N/A	N/A	N/A	N/A	N/A	2	1	N/A	7235	0.829302004	0.37	35	0.739254386
49027	N/A	N/A	N/A	N/A	N/A	1	N/A	N/A	N/A	N/A	12555	0.079649542	0.66	28	0.778621224
49029	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1	10617	0.188377131	0.86	27	0.796983356
49031	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1486	0.67294751	0.54	4	0.801229508
49033	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	2293	0.4361099	0.25	12	0.764616553
49035	148	52	60	10	26	52	10	104	14	8	1092888	0.442863313	0.77	4113	0.695971811
49037	2	N/A	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	15252	0.196695515	0.57	35	0.55945604
49039	3	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	28348	0.141103429	0.56	69	0.74907807
49041	2	2	2	N/A	N/A	1	N/A	1	N/A	N/A	20847	0.383748261	0.65	72	0.682772043
49043	10	4	3	1	1	N/A	1	11	3	N/A	39136	0.868765331	0.55	253	0.668424875
49045	10	4	1	N/A	1	2	1	2	2	N/A	61625	0.373225152	0.8	90	0.613857284
49047	7	2	2	N/A	N/A	N/A	N/A	4	N/A	N/A	36963	0.405811217	0.77	64	0.612565445
49049	20	9	12	N/A	4	6	5	44	8	2	561534	0.195891967	0.79	965	0.656508825
49051	5	1	1	N/A	N/A	N/A	1	1	1	N/A	27785	0.359906424	0.79	68	0.596850492
49053	12	5	5	N/A	N/A	N/A	1	20	8	N/A	151876	0.335800258	0.75	324	0.726465722
49055	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	2713	0.368595651	0.53	15	0.730726872
49057	38	13	4	N/A	1	7	2	14	5	1	240500	0.353430353	0.76	583	0.650109619
50001	21	7	4	N/A	3	N/A	N/A	6	N/A	N/A	37035	1.107060888	0.71	321	0.710827115
50003	26	12	3	N/A	N/A	N/A	1	13	7	N/A	36412	1.702735362	0.67	355	0.676679872
50005	23	13	2	N/A	2	2	1	2	1	N/A	30941	1.486700494	0.65	252	0.651112912
50007	87	20	23	11	6	11	2	28	12	1	160743	1.250443254	0.79	1276	0.624367168
50009	N/A	3	N/A	N/A	1	N/A	N/A	N/A	N/A	N/A	6129	0.652635014	0.46	38	0.631032927
50011	24	8	2	N/A	N/A	4	N/A	3	4	N/A	48618	0.925583117	0.74	189	0.622589532
50013	5	1	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	6974	1.003728133	0.8	53	0.72689975
50015	12	2	1	1	N/A	1	N/A	5	2	N/A	25143	0.954540031	0.62	223	0.673823844
50017	24	4	2	N/A	N/A	1	1	1	2	N/A	28868	1.212415131	0.62	256	0.684377131
50019	15	6	1	N/A	N/A	2	2	1	5	N/A	27086	1.181422137	0.57	197	0.621981062
50021	46	12	3	N/A	1	3	1	6	6	N/A	60150	1.296758105	0.7	459	0.646969697
50023	39	23	17	7	15	6	1	12	4	1	58940	2.120800814	0.64	744	0.654729458
50025	28	14	7	N/A	1	3	2	6	3	N/A	43766	1.462322351	0.63	538	0.673823566
50027	46	15	4	N/A	1	2	1	8	3	N/A	55962	1.429541475	0.66	596	0.638280364
51001	26	4	4	N/A	N/A	1	N/A	2	2	N/A	32998	1.181889812	0.71	158	0.675348172
51003	75	8	3	N/A	6	N/A	1	14	4	N/A	104351	1.063717645	0.79	436	0.722517089
51005	20	4	1	N/A	N/A	2	1	N/A	2	N/A	15884	1.888693024	0.81	47	0.673837482
51007	16	N/A	1	N/A	N/A	N/A	N/A	N/A	1	N/A	12785	1.407899883	0.79	54	0.781709247
51009	47	N/A	1	N/A	N/A	N/A	N/A	1	2	N/A	32062	1.590668081	0.8	113	0.73389548
51011	21	4	N/A	N/A	N/A	N/A	N/A	3	1	N/A	15266	1.899646273	0.79	75	0.744162056
51013	80	19	95	16	42	1	N/A	47	2	1	226624	1.33701638	0.77	1674	0.696816547
51015	86	4	1	N/A	N/A	3	N/A	4	1	1	74159	1.348453997	0.81	193	0.736466831
51017	6	1	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	4549	1.75862827	0.62	47	0.660427807
51019	59	4	N/A	N/A	1	1	N/A	4	6	N/A	77095	0.972825734	0.82	294	0.758343296
51021	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	6606	0.756887678	0.85	44	0.628303495
51023	48	2	1	N/A	N/A	3	N/A	2	2	N/A	33115	1.751472143	0.84	118	0.769759885
51025	16	N/A	N/A	N/A	N/A	N/A	N/A	1	1	N/A	16787	1.072258295	0.76	77	0.713385407
51027	14	1	1	N/A	N/A	2	N/A	2	1	N/A	23177	0.906070674	0.81	115	0.582171525
51029	15	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	16927	0.886158209	0.78	70	0.722857697
51031	70	3	3	N/A	N/A	N/A	N/A	7	1	N/A	55101	1.52447324	0.8	148	0.707488987
51033	30	1	N/A	N/A	N/A	N/A	N/A	2	3	N/A	29795	1.208256419	0.78	93	0.719472991
51035	32	1	N/A	N/A	N/A	N/A	N/A	1	2	N/A	29641	1.214533923	0.8	75	0.680718765
51036	10	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	7024	1.423690205	0.81	25	0.779661017
51037	19	N/A	N/A	N/A	N/A	N/A	N/A	N/A	2	N/A	12186	1.72328902	0.81	72	0.69241606
51041	188	16	11	2	6	5	5	42	11	1	332593	0.862916538	0.8	1184	0.761059505
51043	18	5	2	N/A	N/A	N/A	N/A	N/A	1	N/A	14365	1.809954751	0.8	107	0.756677715
51045	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	5240	0.381679389	0.62	23	0.691828794
51047	35	4	4	N/A	1	N/A	1	5	2	N/A	49117	1.058696582	0.76	241	0.679315676
51049	6	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	9839	0.609818071	0.81	28	0.728216965
51051	4	1	N/A	N/A	N/A	1	N/A	N/A	N/A	N/A	15306	0.392003136	0.8	40	0.605348531
51053	21	1	N/A	N/A	N/A	N/A	N/A	1	N/A	N/A	28068	0.819438506	0.81	42	0.728242229
51057	16	1	N/A	N/A	N/A	N/A	N/A	2	1	N/A	11084	1.804402743	0.73	59	0.747595837
51059	479	70	89	21	74	20	6	150	25	2	1139045	0.82174102	0.78	5754	0.717141498
51061	70	5	5	3	N/A	N/A	N/A	9	1	N/A	68382	1.360007019	0.78	423	0.7528373
51063	19	1	1	N/A	N/A	N/A	N/A	1	2	N/A	15581	1.540337591	0.8	90	0.729528536
51065	18	N/A	2	N/A	N/A	N/A	N/A	2	1	N/A	26056	0.882714154	0.8	88	0.730476136
51067	44	3	1	N/A	N/A	1	1	7	4	N/A	56233	1.084772287	0.8	192	0.745484997
51069	62	7	2	N/A	2	1	N/A	7	1	N/A	82467	0.994337129	0.8	219	0.701489948
51071	16	2	1	N/A	N/A	N/A	N/A	N/A	1	N/A	16786	1.191469081	0.82	85	0.655962507
51073	24	1	2	N/A	1	N/A	1	6	1	N/A	37181	0.968236465	0.8	156	0.733417009
51075	30	1	3	N/A	2	N/A	N/A	N/A	5	N/A	21917	1.870693982	0.84	114	0.826659216
51077	13	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	15999	0.875054691	0.76	58	0.671412408
51079	8	2	N/A	N/A	N/A	N/A	N/A	3	2	N/A	19061	0.78694717	0.79	69	0.728719108
51081	4	N/A	N/A	N/A	N/A	1	N/A	N/A	1	N/A	11539	0.519975734	0.76	78	0.722181498
51083	49	1	2	N/A	N/A	N/A	1	3	2	N/A	35223	1.646651336	0.81	167	0.694776275
51085	105	11	2	1	N/A	N/A	2	13	6	N/A	101872	1.374273598	0.84	483	0.822168393
51087	210	25	26	5	21	18	4	51	7	1	322818	1.139961217	0.79	1783	0.765959757
51089	68	3	N/A	N/A	N/A	2	1	5	3	N/A	52153	1.572296896	0.8	130	0.689109731
51091	4	2	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	2251	3.109729009	0.53	35	0.794713161
51093	43	2	2	N/A	N/A	1	N/A	4	N/A	N/A	36004	1.444283968	0.82	161	0.766064663
51095	45	2	4	2	1	1	3	16	7	N/A	72142	1.122785617	0.81	385	0.77427107
51097	7	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	7162	0.97738062	0.86	38	0.733052547
51099	26	N/A	N/A	N/A	N/A	N/A	N/A	3	1	N/A	25331	1.184319608	0.81	100	0.742671651
51101	13	1	1	N/A	N/A	1	N/A	1	1	N/A	16159	1.113930317	0.8	72	0.79478044
51103	25	3	1	N/A	N/A	N/A	1	1	N/A	N/A	11003	2.817413433	0.76	140	0.787265325
51105	13	N/A	1	N/A	N/A	N/A	1	N/A	2	N/A	24913	0.682374664	0.57	71	0.579624373
51107	135	14	13	7	16	N/A	3	40	10	1	363494	0.657507414	0.8	1312	0.760553475
51109	32	1	2	1	N/A	N/A	N/A	2	3	N/A	34312	1.19491723	0.76	130	0.749658252
51111	15	N/A	1	N/A	N/A	1	N/A	N/A	2	N/A	12462	1.52463489	0.81	48	0.712740833
51113	13	N/A	1	N/A	N/A	N/A	N/A	1	N/A	N/A	13121	1.143205548	0.76	74	0.729458476
51115	15	1	N/A	N/A	N/A	N/A	N/A	2	N/A	N/A	8794	2.046850125	0.83	65	0.764438122
51117	31	2	5	N/A	N/A	N/A	N/A	2	4	N/A	31112	1.414245307	0.73	183	0.678655023
51119	13	1	N/A	N/A	N/A	N/A	N/A	1	1	N/A	10621	1.506449487	0.8	97	0.768064679
51121	75	5	6	N/A	N/A	4	1	12	4	N/A	97369	1.098912385	0.79	490	0.662108271
51125	14	1	1	N/A	1	N/A	N/A	1	N/A	N/A	14843	1.212692852	0.81	114	0.751024124
51127	15	1	2	N/A	N/A	N/A	N/A	1	4	N/A	19999	1.150057503	0.72	77	0.813804889
51131	16	1	1	N/A	1	N/A	N/A	1	1	N/A	12085	1.737691353	0.66	94	0.70746594
51133	21	3	N/A	N/A	N/A	1	N/A	N/A	1	N/A	6052	4.296100463	0.75	76	0.792741766
51135	25	N/A	1	N/A	1	N/A	1	N/A	2	N/A	15560	1.928020566	0.79	88	0.730785653
51137	29	2	2	N/A	N/A	N/A	N/A	3	2	N/A	34978	1.086397164	0.76	164	0.717438035
51139	21	2	1	N/A	N/A	N/A	N/A	2	N/A	N/A	23845	1.090375341	0.78	109	0.65534696
51141	18	N/A	2	N/A	N/A	N/A	1	N/A	1	N/A	18224	1.207199298	0.82	98	0.671463415
51143	74	2	1	1	1	N/A	N/A	N/A	4	N/A	62546	1.327023311	0.8	172	0.714308996
51145	21	2	1	N/A	N/A	2	N/A	1	5	N/A	28462	1.124306092	0.84	89	0.812316869
51147	23	1	1	N/A	N/A	N/A	1	1	1	N/A	23026	1.216016677	0.78	140	0.64141905
51149	25	1	N/A	N/A	2	N/A	N/A	1	2	N/A	37563	0.825280196	0.8	70	0.724424379
51153	169	15	4	N/A	10	5	3	48	15	2	445006	0.608980553	0.77	1108	0.707634973
51155	38	2	1	N/A	N/A	4	N/A	5	3	1	34312	1.573793425	0.82	124	0.674260518
51157	7	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	7360	0.951086957	0.71	58	0.754328255
51159	16	N/A	1	N/A	N/A	N/A	N/A	2	N/A	N/A	8871	2.141810393	0.76	48	0.730552956
51161	80	9	3	1	N/A	8	2	17	3	N/A	93979	1.30880303	0.84	396	0.621921754
51163	22	2	N/A	N/A	N/A	2	N/A	N/A	1	N/A	22426	1.20395969	0.83	62	0.709248031
51165	95	2	3	N/A	N/A	1	N/A	6	2	N/A	78137	1.39498573	0.8	239	0.750613563
51167	18	N/A	1	N/A	1	4	N/A	N/A	1	N/A	28012	0.892474654	0.84	98	0.616797632
51169	11	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	N/A	22360	0.53667263	0.81	98	0.615536253
51171	50	10	3	1	N/A	2	1	3	N/A	N/A	42913	1.631207326	0.74	263	0.70575592
51173	28	2	1	N/A	N/A	3	N/A	1	N/A	N/A	31572	1.10857722	0.78	132	0.646216872
51175	24	N/A	1	N/A	N/A	2	N/A	N/A	1	N/A	18267	1.532818744	0.82	63	0.737873357
51177	68	6	1	1	1	1	2	11	3	1	129202	0.735282736	0.78	299	0.705271225
51179	65	6	2	1	2	1	N/A	10	N/A	N/A	140047	0.621220019	0.79	398	0.72603183
51181	11	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	6804	1.616696061	0.8	39	0.778601121
51183	16	1	1	N/A	N/A	N/A	N/A	2	N/A	N/A	11763	1.700246536	0.8	53	0.750966317
51185	43	2	2	N/A	N/A	3	1	2	2	N/A	43436	1.266230776	0.81	186	0.61014383
51187	32	3	1	N/A	1	4	2	4	4	N/A	39028	1.306754125	0.77	178	0.675622092
51191	53	2	1	N/A	1	2	N/A	2	3	N/A	54663	1.170810237	0.79	250	0.69784917
51193	27	6	N/A	1	N/A	N/A	N/A	1	N/A	N/A	17462	2.004352308	0.71	83	0.67841925
51195	32	N/A	N/A	N/A	N/A	1	N/A	1	3	N/A	39952	0.926111334	0.77	149	0.618533773
51197	25	N/A	N/A	N/A	1	1	N/A	2	1	N/A	29060	1.032346869	0.82	150	0.648305529
51199	39	1	3	N/A	2	N/A	1	12	1	N/A	66616	0.885673112	0.83	214	0.724608916
51510	71	25	96	20	104	9	1	23	N/A	N/A	151440	2.304543053	0.76	1670	0.683306185
51520	34	2	N/A	N/A	N/A	1	2	2	1	N/A	17339	2.422285022	0.78	98	0.596495478
51530	9	N/A	N/A	N/A	N/A	1	N/A	1	N/A	N/A	6583	1.670970682	0.77	27	0.601428571
51540	61	14	3	N/A	4	3	N/A	9	N/A	N/A	45622	2.060409452	0.75	684	0.657724804
51550	182	6	4	1	3	5	2	29	3	N/A	233479	1.006514505	0.8	773	0.716264076
51570	20	2	1	N/A	N/A	1	1	3	N/A	N/A	17575	1.593172119	0.79	83	0.696157572
51580	18	N/A	1	N/A	N/A	3	N/A	1	N/A	N/A	5696	4.037921348	0.8	79	0.606928888
51590	74	4	2	1	1	4	1	9	3	N/A	42280	2.34153264	0.75	302	0.685345997
51595	11	N/A	2	N/A	N/A	N/A	N/A	1	N/A	N/A	5592	2.503576538	0.74	N/A	0.687579699
51600	22	3	14	2	9	3	1	14	1	N/A	23694	2.912129653	0.79	435	0.736245647
51610	9	3	5	N/A	2	1	1	5	N/A	N/A	13481	1.928640309	0.79	145	0.773877898
51620	8	2	4	N/A	N/A	1	1	N/A	N/A	N/A	8423	1.899560727	0.74	82	0.720185002
51630	25	2	4	N/A	1	1	N/A	5	N/A	N/A	28305	1.34251899	0.74	286	0.694582777
51640	10	3	2	N/A	N/A	N/A	1	N/A	N/A	N/A	6912	2.314814815	0.72	66	0.594361785
51650	107	8	3	N/A	2	5	2	17	1	N/A	137813	1.052150378	0.75	535	0.68311176
51660	52	10	4	N/A	2	1	1	5	1	N/A	52258	1.454322783	0.7	349	0.635126879
51670	27	3	1	N/A	2	5	1	3	N/A	N/A	22137	1.897276054	0.74	84	0.641269616
51678	10	9	1	N/A	1	N/A	N/A	1	N/A	N/A	7149	3.077353476	0.76	302	0.649818622
51680	87	9	7	1	6	6	2	14	1	1	78627	1.704249176	0.76	531	0.669581512
51683	27	3	2	1	3	N/A	1	7	N/A	N/A	41363	1.063752629	0.74	249	0.687129877
51685	4	N/A	1	N/A	N/A	N/A	N/A	3	N/A	N/A	15805	0.506168934	0.78	9	0.649916248
51690	32	3	3	N/A	N/A	N/A	N/A	2	1	N/A	13552	3.025383707	0.76	197	0.682746632
51700	142	15	1	1	2	7	N/A	29	2	N/A	182499	1.090416934	0.74	658	0.651094938
51710	176	29	10	1	5	25	1	14	1	2	246199	1.072303299	0.72	1123	0.668030208
51720	3	N/A	2	N/A	N/A	1	1	N/A	N/A	N/A	4023	1.739995029	0.8	33	0.575173477
51730	44	3	1	N/A	N/A	N/A	1	4	N/A	N/A	32245	1.643665685	0.69	269	0.706457057
51735	7	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	N/A	12034	0.664783115	0.84	57	0.786932447
51740	93	4	2	N/A	1	2	1	5	3	1	95955	1.167213798	0.75	385	0.707068841
51750	20	N/A	N/A	N/A	2	N/A	N/A	3	N/A	N/A	17390	1.437607821	0.7	104	0.648061457
51760	212	24	28	8	18	19	N/A	22	2	2	216910	1.544419344	0.71	1442	0.653606103
51770	118	14	4	1	8	6	N/A	11	3	N/A	99774	1.653737447	0.75	616	0.744043814
51775	33	4	2	1	N/A	7	1	3	1	1	25350	2.090729783	0.81	190	0.716329379
51790	39	9	3	N/A	N/A	2	1	5	1	N/A	24427	2.456298358	0.78	203	0.709898043
51800	91	4	1	N/A	N/A	1	N/A	5	5	N/A	86944	1.230677218	0.79	326	0.724626332
51810	210	18	2	4	5	10	3	60	13	1	450879	0.723032122	0.77	1512	0.647290407
51820	32	4	N/A	N/A	N/A	N/A	1	5	N/A	N/A	21186	1.982441235	0.77	129	0.691496893
51830	16	N/A	2	N/A	N/A	N/A	N/A	2	N/A	N/A	14837	1.347981398	0.76	112	0.687001241
51840	33	7	2	N/A	N/A	3	1	5	N/A	N/A	27383	1.862469415	0.74	249	0.664258065
53001	17	3	3	N/A	N/A	1	1	1	1	N/A	19194	1.40668959	0.73	101	0.742295184
53003	15	4	2	N/A	N/A	N/A	1	1	2	N/A	22188	1.126735172	0.78	124	0.726305751
53005	85	16	9	1	2	17	2	28	5	2	186647	0.894737124	0.8	753	0.813079337
53007	65	13	11	N/A	N/A	3	1	14	4	1	74598	1.501380734	0.68	496	0.800387164
53009	39	11	6	N/A	1	3	2	10	3	N/A	72668	1.032091154	0.81	463	0.807218441
53011	192	19	18	5	5	23	7	38	11	1	450441	0.708194858	0.77	1480	0.784705229
53013	5	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	3974	1.50981379	0.74	38	0.848928974
53015	66	11	5	N/A	N/A	10	1	9	2	N/A	102214	1.017473145	0.78	453	0.762018615
53017	22	2	N/A	N/A	N/A	6	1	2	2	N/A	39822	0.878911155	0.71	109	0.780668757
53019	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	7651	0.522807476	0.53	50	0.768543342
53021	29	11	4	N/A	1	7	1	4	N/A	2	87822	0.671813441	0.75	254	0.760853495
53023	3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	2212	1.356238698	0.66	19	0.83474853
53025	58	11	5	N/A	N/A	1	1	6	7	N/A	92838	0.95865917	0.69	365	0.755034385
53027	51	16	6	N/A	N/A	2	4	6	5	N/A	70836	1.270540403	0.74	425	0.748792649
53029	46	9	5	N/A	1	N/A	2	10	6	N/A	79235	0.997034139	0.79	454	0.835479966
53031	19	2	2	N/A	1	1	N/A	5	3	N/A	30206	1.092498179	0.8	267	0.871374583
53033	944	158	147	65	60	142	11	349	39	9	2082288	0.923983618	0.77	11026	0.826176837
53035	133	24	10	6	3	12	1	24	5	2	254525	0.864355171	0.78	1223	0.808004925
53037	23	7	3	N/A	N/A	N/A	N/A	6	2	N/A	42661	0.961065141	0.67	280	0.823409462
53039	18	2	2	N/A	N/A	N/A	N/A	1	2	N/A	20883	1.197146004	0.7	157	0.784694111
53041	55	9	5	N/A	N/A	1	N/A	4	3	N/A	75224	1.023609486	0.74	415	0.768713166
53043	15	N/A	2	N/A	N/A	N/A	1	N/A	2	N/A	10253	1.950648591	0.6	111	0.831845871
53045	23	6	3	N/A	1	1	1	5	3	N/A	60694	0.708472007	0.67	270	0.800584099
53047	30	10	4	N/A	N/A	N/A	1	6	5	N/A	41347	1.354390887	0.52	284	0.789261619
53049	21	7	2	N/A	1	1	N/A	1	2	N/A	20551	1.703080142	0.56	193	0.78356042
